transaction_id,amount,oldbalanceOrg,newbalanceOrig,is_fraud
7590,2533,13934,11401,0
7591,9687,12885,3198,0
7592,4591,10796,6205,0
7593,5619,7279,1660,0
7594,2011,1095,-916,0
7595,1397,16478,15081,0
7596,18453,8021,-11192,1
7597,1040,16185,15145,0
7598,9967,6868,-3099,0
7599,1230,14071,12841,0
7600,6045,9041,2996,0
7601,9820,17515,7695,0
7602,9465,12307,2842,0
7603,6533,8290,1757,0
7604,8084,16495,8411,0
7605,9073,7516,-1557,0
7606,844,10341,9497,0
7607,9120,12702,3582,0
7608,1734,1807,73,0
7609,6608,14031,7423,0
7610,2423,17434,15011,0
7611,9515,12400,2885,0
7612,6003,17439,11436,0
7613,4508,4664,156,0
7614,8447,1743,-7029,1
7615,2578,7030,4452,0
7616,9340,15661,6321,0
7617,219,15975,15756,0
7618,9266,1079,-8187,0
7619,4921,15809,10888,0
7620,2230,13132,10902,0
7621,243,3966,3723,0
7622,802,16534,15732,0
7623,3120,4728,1608,0
7624,2176,5536,3360,0
7625,8536,17509,8973,0
7626,9561,6813,-2748,0
7627,5203,1947,-3256,0
7628,1224,13565,12341,0
7629,4429,16844,12415,0
7630,7324,1594,-5730,0
7631,8485,17524,9039,0
7632,222,15017,14795,0
7633,1668,5205,3537,0
7634,5034,8782,3748,0
7635,9619,3660,-5959,0
7636,5927,17013,11086,0
7637,5151,7856,2705,0
7638,1804,7089,5285,0
7639,5998,6318,320,0
7640,8306,16405,8099,0
7641,5588,19936,14348,0
7642,5561,9062,3501,0
7643,3855,18424,14569,0
7644,6916,9506,2590,0
7645,388,12651,12263,0
7646,3303,16730,13427,0
7647,3339,4236,897,0
7648,4818,4680,-138,0
7649,7947,16383,8436,0
7650,234,12298,12064,0
7651,747,18921,18174,0
7652,245,4872,4627,0
7653,721,2867,2146,0
7654,5998,16820,10822,0
7655,1898,18545,16647,0
7656,7183,4920,-2263,0
7657,1269,6693,5424,0
7658,5256,11948,6692,0
7659,7281,9456,2175,0
7660,758,7331,6573,0
7661,3561,14107,10546,0
7662,6410,10494,4084,0
7663,6653,14853,8200,0
7664,8711,10386,1675,0
7665,1833,18910,17077,0
7666,6862,9131,2269,0
7667,7787,12796,5009,0
7668,4242,2158,-2084,0
7669,6529,18528,11999,0
7670,1787,1068,-719,0
7671,1232,4717,3485,0
7672,7640,16218,8578,0
7673,1787,12200,10413,0
7674,9506,16855,7349,0
7675,7500,10361,2861,0
7676,4869,16692,11823,0
7677,8903,12526,3623,0
7678,8128,11207,3079,0
7679,2999,10231,7232,0
7680,8353,16063,7710,0
7681,1335,5723,4388,0
7682,9503,5213,-4290,0
7683,9913,4466,-5447,0
7684,5137,13449,8312,0
7685,9008,3747,-5261,0
7686,2732,13454,10722,0
7687,4666,13587,8921,0
7688,1335,17383,16048,0
7689,4143,3203,-940,0
7690,9361,14635,5274,0
7691,2879,2144,-735,0
7692,1252,13213,11961,0
7693,8549,17944,9395,0
7694,1841,2187,346,0
7695,1579,4133,2554,0
7696,7256,4411,-2845,0
7697,1928,2689,761,0
7698,6426,5407,-1019,0
7699,3242,3423,181,0
7700,3768,18753,14985,0
7701,6007,7728,1721,0
7702,2365,1976,-389,0
7703,9599,13801,4202,0
7704,1834,11548,9714,0
7705,7290,1118,-6172,0
7706,4070,2542,-1528,0
7707,5334,1972,-3362,0
7708,414,1915,1501,0
7709,1731,7621,5890,0
7710,5326,17970,12644,0
7711,3855,15530,11675,0
7712,4220,8354,4134,0
7713,74,14761,14687,0
7714,9501,5591,-3910,0
7715,6392,19946,13554,0
7716,9617,9464,-153,0
7717,978,13550,12572,0
7718,378,15351,14973,0
7719,8434,5290,-3144,0
7720,2252,7446,5194,0
7721,5012,14432,9420,0
7722,3093,2522,-571,0
7723,8083,1561,-6522,0
7724,9122,4540,-4582,0
7725,8890,13328,4438,0
7726,1479,2479,1000,0
7727,4735,7677,2942,0
7728,4269,18589,14320,0
7729,3632,9848,6216,0
7730,833,17973,17140,0
7731,3441,13766,10325,0
7732,6538,14520,7982,0
7733,4161,12943,8782,0
7734,4223,11292,7069,0
7735,7430,11076,3646,0
7736,8999,17017,8018,0
7737,789,9655,8866,0
7738,2902,9945,7043,0
7739,5544,9774,4230,0
7740,3316,3205,-111,0
7741,2912,13342,10430,0
7742,3728,5027,1299,0
7743,31,17327,17296,0
7744,1510,8188,6678,0
7745,9044,3808,-5236,0
7746,9962,14851,4889,0
7747,3651,16354,12703,0
7748,5222,16058,10836,0
7749,201,15620,15419,0
7750,8597,4913,-3684,0
7751,7184,18803,11619,0
7752,5124,3167,-1957,0
7753,4672,3144,-1528,0
7754,4336,3167,-1169,0
7755,9075,10752,1677,0
7756,4345,10368,6023,0
7757,8291,18550,10259,0
7758,8658,4575,-4083,0
7759,9206,19254,10048,0
7760,5504,17543,12039,0
7761,8546,8243,-303,0
7762,2721,13926,11205,0
7763,7605,2055,-5550,0
7764,6283,17717,11434,0
7765,6294,10083,3789,0
7766,9318,2362,-6956,0
7767,8827,1925,-6902,0
7768,4004,19827,15823,0
7769,1688,17321,15633,0
7770,8424,11769,3345,0
7771,753,4980,4227,0
7772,472,8260,7788,0
7773,1578,17151,15573,0
7774,1746,11597,9851,0
7775,7913,2419,-5494,0
7776,14689,12067,-2746,1
7777,8866,1059,-7807,0
7778,1366,3524,2158,0
7779,1024,2578,1554,0
7780,1064,13598,12534,0
7781,1774,15527,13753,0
7782,6019,17047,11028,0
7783,4468,1707,-2761,0
7784,9614,6277,-3337,0
7785,677,2780,2103,0
7786,3380,14811,11431,0
7787,5986,19797,13811,0
7788,1404,14145,12741,0
7789,8300,15662,7362,0
7790,4080,19545,15465,0
7791,6992,12731,5739,0
7792,8623,9800,1177,0
7793,5609,17692,12083,0
7794,3660,6439,2779,0
7795,9334,5307,-4027,0
7796,9904,3364,-6540,0
7797,3630,17568,13938,0
7798,3200,6324,3124,0
7799,8799,6483,-2316,0
7800,401,1245,844,0
7801,1085,9430,8345,0
7802,2660,9183,6523,0
7803,2394,6924,4530,0
7804,819,17903,17084,0
7805,8057,14901,6844,0
7806,5511,4907,-604,0
7807,6905,1276,-5629,0
7808,1169,6101,4932,0
7809,7584,15537,7953,0
7810,1541,13501,11960,0
7811,5491,5603,112,0
7812,7558,17335,9777,0
7813,4986,14386,9400,0
7814,5705,5053,-652,0
7815,8455,7073,-1382,0
7816,3558,17525,13967,0
7817,6173,11561,5388,0
7818,6681,19101,12420,0
7819,5274,13748,8474,0
7820,1241,8313,7072,0
7821,2433,6714,4281,0
7822,8081,17783,9702,0
7823,4271,10526,6255,0
7824,9775,14582,4807,0
7825,2918,11815,8897,0
7826,4722,14760,10038,0
7827,6765,7255,490,0
7828,9827,17622,7795,0
7829,3893,4215,322,0
7830,3525,8541,5016,0
7831,3413,4647,1234,0
7832,4608,10808,6200,0
7833,5018,19813,14795,0
7834,6232,4652,-1580,0
7835,4019,15028,11009,0
7836,2745,14803,12058,0
7837,4501,7307,2806,0
7838,8603,2535,-6068,0
7839,984,15932,14948,0
7840,233,16749,16516,0
7841,4623,9727,5104,0
7842,6787,18332,11545,0
7843,8437,11834,3397,0
7844,4221,10213,5992,0
7845,235,16437,16202,0
7846,8193,2403,-5790,0
7847,4287,8506,4219,0
7848,1351,8591,7240,0
7849,4046,13996,9950,0
7850,8411,6060,-2351,0
7851,3737,16062,12325,0
7852,3938,2602,-1336,0
7853,2813,14472,11659,0
7854,9311,3196,-6115,0
7855,6568,12091,5523,0
7856,403,16040,15637,0
7857,6849,17494,10645,0
7858,9045,17016,7971,0
7859,9726,7023,-2703,0
7860,8805,4867,-3938,0
7861,591,10569,9978,0
7862,142,8641,8499,0
7863,2848,6004,3156,0
7864,16628,10963,-5859,1
7865,3780,14796,11016,0
7866,2278,9204,6926,0
7867,985,8077,7092,0
7868,7615,13526,5911,0
7869,7223,4261,-2962,0
7870,9745,18046,8301,0
7871,2845,14397,11552,0
7872,2748,4390,1642,0
7873,9559,16299,6740,0
7874,4144,2902,-1242,0
7875,9518,17712,8194,0
7876,6843,10631,3788,0
7877,8363,16562,8199,0
7878,1919,14540,12621,0
7879,9329,4846,-4483,0
7880,9860,13359,3499,0
7881,1973,17608,15635,0
7882,5163,3520,-1643,0
7883,976,9064,8088,0
7884,899,19791,18892,0
7885,3071,7683,4612,0
7886,6471,18194,11723,0
7887,6176,4117,-2059,0
7888,6977,16604,9627,0
7889,19843,13578,-6929,1
7890,8111,3251,-4860,0
7891,7389,14513,7124,0
7892,9643,5661,-3982,0
7893,7290,15103,7813,0
7894,1077,7421,6344,0
7895,4233,5925,1692,0
7896,9028,13202,4174,0
7897,4617,3646,-971,0
7898,3995,19130,15135,0
7899,3189,5309,2120,0
7900,4548,17832,13284,0
7901,2372,18952,16580,0
7902,2234,13667,11433,0
7903,6381,8310,1929,0
7904,1736,15967,14231,0
7905,5801,10239,4438,0
7906,8083,8088,5,0
7907,8468,13822,5354,0
7908,7023,18448,11425,0
7909,14797,4821,-10251,1
7910,4594,2436,-2158,0
7911,696,13897,13201,0
7912,366,19867,19501,0
7913,9073,8719,-354,0
7914,4657,3794,-863,0
7915,4428,12528,8100,0
7916,6652,11082,4430,0
7917,3401,14018,10617,0
7918,4367,18481,14114,0
7919,4889,19022,14133,0
7920,5329,16584,11255,0
7921,2749,10850,8101,0
7922,9520,9455,-65,0
7923,9737,12184,2447,0
7924,4794,14207,9413,0
7925,9974,1160,-8814,0
7926,887,9418,8531,0
7927,2880,8081,5201,0
7928,302,5412,5110,0
7929,9853,11114,1261,0
7930,8738,19722,10984,0
7931,2696,18985,16289,0
7932,243,6888,6645,0
7933,2384,4718,2334,0
7934,2282,11614,9332,0
7935,976,19309,18333,0
7936,899,9443,8544,0
7937,3873,16203,12330,0
7938,6164,17369,11205,0
7939,3410,8274,4864,0
7940,8236,16759,8523,0
7941,4552,18986,14434,0
7942,3533,17897,14364,0
7943,1773,16104,14331,0
7944,3301,9633,6332,0
7945,2498,9192,6694,0
7946,1568,7501,5933,0
7947,4700,18286,13586,0
7948,6131,6719,588,0
7949,2286,10412,8126,0
7950,4449,16963,12514,0
7951,1113,19705,18592,0
7952,7530,1855,-5675,0
7953,9621,2017,-7604,0
7954,5419,6279,860,0
7955,9680,11412,1732,0
7956,7879,8712,833,0
7957,2966,16817,13851,0
7958,7720,7624,-96,0
7959,6027,17579,11552,0
7960,9584,16131,6547,0
7961,3394,5694,2300,0
7962,9771,15047,5276,0
7963,38,5651,5613,0
7964,8907,13726,4819,0
7965,9222,12299,3077,0
7966,9648,18441,8793,0
7967,7766,6207,-1559,0
7968,6958,11897,4939,0
7969,5765,3792,-1973,0
7970,3612,1420,-2192,0
7971,5072,3840,-1232,0
7972,8081,14437,6356,0
7973,7254,18415,11161,0
7974,6382,8639,2257,0
7975,7115,18875,11760,0
7976,3591,5975,2384,0
7977,9739,17893,7647,1
7978,582,19243,18661,0
7979,7715,16535,8820,0
7980,624,6061,5437,0
7981,4060,2858,-1202,0
7982,335,14678,14343,0
7983,3750,3065,-685,0
7984,368,15391,15023,0
7985,3787,14346,10559,0
7986,5916,16237,10321,0
7987,1731,7773,6042,0
7988,1359,10788,9429,0
7989,3706,15094,11388,0
7990,3906,5442,1536,0
7991,4270,10247,5977,0
7992,9798,14195,4397,0
7993,9829,10215,386,0
7994,6951,4204,-2747,0
7995,3818,17959,14141,0
7996,5256,17582,12326,0
7997,8394,2365,-6029,0
7998,3855,19382,15527,0
7999,2587,18400,15813,0
8000,101,1025,924,0
8001,4244,4724,480,0
8002,8682,4458,-4224,0
8003,6602,11559,4957,0
8004,8138,5746,-2392,0
8005,19825,14217,-6558,1
8006,2523,10067,7544,0
8007,8178,10133,1955,0
8008,6871,4041,-2830,0
8009,9000,8765,-235,0
8010,614,6404,5790,0
8011,5458,1571,-4399,1
8012,7150,9796,2646,0
8013,7075,13612,6537,0
8014,4926,16305,11379,0
8015,6810,9573,2763,0
8016,607,2236,1629,0
8017,9734,3380,-6354,0
8018,7330,8177,847,0
8019,8715,15538,6823,0
8020,5632,12971,7339,0
8021,1887,11297,9410,0
8022,1709,2517,808,0
8023,9231,18917,9686,0
8024,5790,6887,1097,0
8025,726,12486,11760,0
8026,4096,5642,1546,0
8027,675,19534,18859,0
8028,7856,12423,4567,0
8029,6621,12399,5778,0
8030,1089,7061,5972,0
8031,8429,13685,5256,0
8032,8350,5487,-2863,0
8033,1079,13018,11939,0
8034,5273,8750,3477,0
8035,7961,18461,10500,0
8036,16140,18684,2107,1
8037,4518,11350,6832,0
8038,1765,15410,13645,0
8039,529,16105,15576,0
8040,5473,19913,14440,0
8041,7243,4260,-2983,0
8042,1112,17747,16635,0
8043,607,15574,14967,0
8044,3283,14712,11429,0
8045,5791,18229,12438,0
8046,6266,18711,12445,0
8047,7268,4255,-3013,0
8048,8790,4237,-4553,0
8049,6564,13433,6869,0
8050,9609,10497,888,0
8051,8012,17350,9338,0
8052,4856,16941,12085,0
8053,9831,11224,1393,0
8054,9196,9956,760,0
8055,4808,6465,1657,0
8056,6615,17882,11267,0
8057,2996,3944,948,0
8058,410,6856,6446,0
8059,2865,12996,10131,0
8060,3422,13652,10230,0
8061,66,7077,7011,0
8062,8032,1135,-6897,0
8063,1885,16773,14888,0
8064,4553,10292,5739,0
8065,4308,5033,725,0
8066,3778,15178,11400,0
8067,5762,7546,1784,0
8068,4843,9396,4553,0
8069,1363,11563,10200,0
8070,4997,13882,8885,0
8071,6607,17945,11338,0
8072,4321,4314,-7,0
8073,2944,19595,16651,0
8074,32,19755,19723,0
8075,17135,13927,-3638,1
8076,8950,3681,-5269,0
8077,12380,3806,-9396,1
8078,8335,12961,4626,0
8079,4426,19639,15213,0
8080,8635,13602,4967,0
8081,5151,10092,4941,0
8082,4978,7382,2404,0
8083,3681,10942,7261,0
8084,9020,4159,-5305,1
8085,7011,6656,-355,0
8086,2108,2452,344,0
8087,8454,10435,1981,0
8088,5071,19706,14635,0
8089,9331,10862,1531,0
8090,3274,11219,7945,0
8091,5445,2768,-2677,0
8092,8503,7096,-1407,0
8093,6701,6185,-516,0
8094,2773,12855,10082,0
8095,4015,11494,7479,0
8096,3251,15460,12209,0
8097,3067,2169,-898,0
8098,560,7590,7030,0
8099,5584,17770,12186,0
8100,5421,19814,14393,0
8101,1597,18789,17192,0
8102,5930,1123,-4807,0
8103,5270,16626,11356,0
8104,4419,6909,2490,0
8105,5793,4896,-897,0
8106,722,9066,8344,0
8107,5416,10373,4957,0
8108,8000,18111,10111,0
8109,7430,8039,609,0
8110,6853,13076,6223,0
8111,2443,4670,2227,0
8112,3311,18525,15214,0
8113,280,11567,11287,0
8114,17863,16029,-2480,1
8115,1089,16793,15704,0
8116,5332,9550,4218,0
8117,8805,16338,7533,0
8118,5267,19595,14328,0
8119,7992,1972,-6020,0
8120,9787,1360,-8427,0
8121,6224,3632,-2592,0
8122,5016,4190,-826,0
8123,3995,5948,1953,0
8124,9597,16346,6749,0
8125,8801,16554,7753,0
8126,8715,19008,10293,0
8127,6001,13120,7119,0
8128,10643,19140,8052,1
8129,9268,8818,-450,0
8130,7843,6119,-1724,0
8131,8894,13953,4712,1
8132,2663,15900,13237,0
8133,9290,1975,-7315,0
8134,4874,17265,12391,0
8135,2524,5318,2794,0
8136,3979,3313,-666,0
8137,3294,18171,14877,0
8138,7750,19812,12062,0
8139,4576,9747,5171,0
8140,2206,11301,9095,0
8141,799,16048,15249,0
8142,3485,14134,10649,0
8143,9866,7664,-2202,0
8144,1319,14382,13063,0
8145,874,11841,10967,0
8146,5399,13427,8028,0
8147,3373,8483,5110,0
8148,8225,2363,-5862,0
8149,3013,4959,1946,0
8150,8512,2749,-5763,0
8151,1241,1540,299,0
8152,7969,8634,665,0
8153,2721,11614,8893,0
8154,6591,11282,4691,0
8155,7715,4958,-2757,0
8156,431,16412,15981,0
8157,9975,4859,-5116,0
8158,956,9050,8094,0
8159,9388,19041,9653,0
8160,1844,7185,5341,0
8161,1574,18423,16849,0
8162,7342,19500,12158,0
8163,4954,15388,10434,0
8164,1318,9876,8558,0
8165,2996,5018,2022,0
8166,396,10989,10593,0
8167,6141,19208,13067,0
8168,9363,9452,89,0
8169,3268,4571,1303,0
8170,6131,10680,4549,0
8171,4821,15318,10497,0
8172,6584,17738,11154,0
8173,6707,6029,-678,0
8174,3943,16668,12725,0
8175,1449,3774,2325,0
8176,6179,17972,11793,0
8177,4490,15048,10558,0
8178,65,1604,1539,0
8179,3334,11420,8086,0
8180,6787,9365,2578,0
8181,115,15689,15574,0
8182,3211,17737,14526,0
8183,679,17014,16335,0
8184,8944,1433,-7511,0
8185,976,12144,11168,0
8186,317,1867,1550,0
8187,2148,15340,13192,0
8188,119,12837,12718,0
8189,3642,15291,11649,0
8190,6738,9787,3049,0
8191,5694,1393,-4301,0
8192,6509,13056,6547,0
8193,1925,11392,9467,0
8194,566,13189,12623,0
8195,7629,14141,6512,0
8196,114,12621,12507,0
8197,2057,19510,17453,0
8198,155,9330,9175,0
8199,883,4960,4077,0
8200,308,1663,1355,0
8201,3248,15533,12285,0
8202,8847,15491,6644,0
8203,6392,10265,3873,0
8204,2521,5574,3053,0
8205,6606,6546,-60,0
8206,793,1185,392,0
8207,5002,19364,14362,0
8208,380,8808,8428,0
8209,496,1829,1333,0
8210,7388,14560,7172,0
8211,3206,12520,9314,0
8212,9562,12540,2978,0
8213,4297,11677,7380,0
8214,2271,13803,11532,0
8215,9158,14888,5730,0
8216,8582,14234,5652,0
8217,248,2225,1977,0
8218,6853,6774,-79,0
8219,1115,14043,12928,0
8220,1396,17163,15767,0
8221,9729,3844,-5885,0
8222,1677,8347,6670,0
8223,2701,4996,2295,0
8224,7766,10690,2924,0
8225,2006,2688,682,0
8226,1435,15287,13852,0
8227,8033,19831,11798,0
8228,6859,18251,11392,0
8229,3257,13504,10247,0
8230,2602,7952,5350,0
8231,1500,12716,11216,0
8232,1234,16763,15529,0
8233,2597,7084,4487,0
8234,7724,14219,6495,0
8235,3074,11204,8130,0
8236,7814,17097,9283,0
8237,842,5049,4207,0
8238,2450,4457,2007,0
8239,4805,18632,13827,0
8240,1656,18551,16895,0
8241,450,4490,4040,0
8242,5966,16470,10504,0
8243,9731,17189,7458,0
8244,2377,14162,11785,0
8245,6706,19281,12575,0
8246,5200,12728,7528,0
8247,4673,19563,14890,0
8248,7072,13912,6840,0
8249,4341,6955,2614,0
8250,9506,11162,1656,0
8251,3044,3720,676,0
8252,9387,11573,2186,0
8253,3272,19327,16055,0
8254,2117,12338,10221,0
8255,7046,12675,5629,0
8256,4330,15371,11041,0
8257,5948,14936,8988,0
8258,2757,11019,8262,0
8259,4687,9414,4727,0
8260,7982,2746,-5236,0
8261,4274,17913,13639,0
8262,3143,9325,6182,0
8263,1475,12995,11520,0
8264,4119,5486,1367,0
8265,2221,17485,15264,0
8266,5549,15328,9779,0
8267,9745,19929,10184,0
8268,1699,19942,18243,0
8269,9773,12233,2460,0
8270,7737,18332,10595,0
8271,7774,10760,2986,0
8272,4551,16702,12151,0
8273,3551,19437,15886,0
8274,828,1193,365,0
8275,4531,12612,8081,0
8276,1134,9229,8095,0
8277,5670,5566,-104,0
8278,5651,7595,1944,0
8279,1139,6609,5470,0
8280,1712,6108,4396,0
8281,2011,2783,772,0
8282,6922,11158,4236,0
8283,3888,6831,2943,0
8284,16887,1041,-16270,1
8285,6341,12186,5845,0
8286,6045,12561,6516,0
8287,6533,18445,11912,0
8288,8121,10868,2747,0
8289,8746,4689,-4057,0
8290,2411,8595,6184,0
8291,9491,15687,6196,0
8292,8984,1325,-7659,0
8293,549,2120,1571,0
8294,5625,17491,11866,0
8295,2966,11870,8904,0
8296,8087,7294,-793,0
8297,3732,6193,2461,0
8298,5097,16213,11116,0
8299,6470,16611,10141,0
8300,2180,15230,13050,0
8301,3401,19423,16022,0
8302,6952,18187,11235,0
8303,1626,11040,9414,0
8304,9118,1766,-7352,0
8305,6468,14696,8228,0
8306,2766,4527,1761,0
8307,6863,19690,12827,0
8308,7719,12021,4302,0
8309,1946,18872,16926,0
8310,3101,5129,2028,0
8311,978,12758,11780,0
8312,7307,19757,12450,0
8313,3213,15312,12099,0
8314,6509,12804,6295,0
8315,5183,14777,9594,0
8316,899,11983,11084,0
8317,8994,7990,-1004,0
8318,9183,4983,-4200,0
8319,7392,4768,-2624,0
8320,3541,2504,-1037,0
8321,811,3450,2639,0
8322,8244,12236,3992,0
8323,3359,19417,16058,0
8324,8015,9002,987,0
8325,9979,10891,912,0
8326,3211,7019,3808,0
8327,359,14898,14539,0
8328,9769,11472,1703,0
8329,9331,16264,6933,0
8330,9982,18691,8709,0
8331,593,11719,11126,0
8332,3387,1975,-1412,0
8333,6038,11248,5210,0
8334,7704,14002,6298,0
8335,6206,15213,9007,0
8336,7093,11618,4525,0
8337,3411,11620,8209,0
8338,3195,4733,1538,0
8339,5295,9551,4256,0
8340,9364,3223,-6141,0
8341,6782,17868,11086,0
8342,8500,2428,-6072,0
8343,3357,3080,-277,0
8344,798,14776,13978,0
8345,4955,1695,-3260,0
8346,2899,1201,-1698,0
8347,9579,13049,3470,0
8348,5283,16628,11345,0
8349,3282,9265,5983,0
8350,9079,13460,4381,0
8351,5244,4477,-767,0
8352,9779,3202,-6577,0
8353,6912,16542,9630,0
8354,7622,15624,8002,0
8355,2502,9449,6947,0
8356,6755,12850,6095,0
8357,9584,7317,-2267,0
8358,4250,6350,2100,0
8359,2332,3806,1474,0
8360,5308,8163,2855,0
8361,1871,1185,-686,0
8362,6630,9070,2440,0
8363,4057,12545,8488,0
8364,7591,19458,11867,0
8365,7330,17006,9676,0
8366,1108,1201,93,0
8367,5257,12284,7027,0
8368,1744,6710,4966,0
8369,4673,16698,12025,0
8370,5919,3102,-2817,0
8371,3426,10102,6676,0
8372,6312,2571,-3741,0
8373,7603,6125,-1478,0
8374,690,7697,7007,0
8375,8173,19543,11370,0
8376,2080,15034,12954,0
8377,6678,2329,-4349,0
8378,8011,9652,1641,0
8379,9931,4699,-5232,0
8380,2201,7027,4826,0
8381,8869,19657,10788,0
8382,9814,11667,1853,0
8383,7596,5823,-1773,0
8384,11610,10347,-1453,1
8385,9174,17881,8707,0
8386,2856,7959,5103,0
8387,2473,14616,12143,0
8388,6847,7210,363,0
8389,4932,13517,8585,0
8390,4402,13620,9218,0
8391,3193,4976,1783,0
8392,3177,18991,15814,0
8393,3007,9912,6905,0
8394,6531,18658,12127,0
8395,3237,13059,9822,0
8396,6574,1690,-4884,0
8397,9930,13344,3414,0
8398,2034,4437,2403,0
8399,339,3355,3016,0
8400,2496,1749,-747,0
8401,1165,13965,12800,0
8402,4487,13847,9360,0
8403,2195,6758,4563,0
8404,7096,19088,11992,0
8405,2327,12637,10310,0
8406,3631,7074,3443,0
8407,4501,14378,9877,0
8408,2521,19761,17240,0
8409,7852,15529,7677,0
8410,8651,6274,-2377,0
8411,9556,15007,5451,0
8412,7858,7409,-449,0
8413,5414,19599,14185,0
8414,5403,7288,1885,0
8415,1303,1885,582,0
8416,2475,1864,-611,0
8417,3185,7917,4732,0
8418,7859,12686,4827,0
8419,9435,4054,-5381,0
8420,9639,9977,338,0
8421,8454,17199,8745,0
8422,8220,9536,1316,0
8423,2769,16070,13301,0
8424,5265,17937,12672,0
8425,8424,8683,259,0
8426,12,18171,18159,0
8427,8140,11011,2871,0
8428,1269,16271,15002,0
8429,8200,9896,1696,0
8430,4333,15582,11249,0
8431,5783,8190,2407,0
8432,2578,10144,7566,0
8433,1895,1814,-81,0
8434,7070,10740,3670,0
8435,7854,3777,-4077,0
8436,6121,5958,-163,0
8437,9501,4825,-4676,0
8438,2348,18600,16252,0
8439,9278,15800,6522,0
8440,3768,10999,7231,0
8441,4820,13964,9144,0
8442,9149,7772,-1377,0
8443,6801,10481,3680,0
8444,7181,16737,9556,0
8445,2741,18246,15505,0
8446,879,11677,10798,0
8447,5176,3355,-1821,0
8448,103,10157,10054,0
8449,2997,3395,398,0
8450,9977,1524,-8453,0
8451,8637,1561,-7076,0
8452,4957,9167,4210,0
8453,6661,17184,10523,0
8454,6989,5664,-1325,0
8455,6804,2205,-4599,0
8456,6534,13039,6505,0
8457,3154,13393,10239,0
8458,3597,3238,-359,0
8459,86,18544,18458,0
8460,9017,13987,4970,0
8461,8969,6239,-2730,0
8462,6563,13017,6454,0
8463,8307,17455,9148,0
8464,6704,18138,11434,0
8465,2883,10096,7213,0
8466,3356,15814,12458,0
8467,7034,14291,7257,0
8468,3158,3621,463,0
8469,9667,4190,-5477,0
8470,254,4948,4694,0
8471,2635,2287,-348,0
8472,3859,15590,11731,0
8473,9607,16668,7061,0
8474,9183,2772,-6411,0
8475,7747,7200,-547,0
8476,8343,16762,8419,0
8477,902,4138,3236,0
8478,5497,8213,2716,0
8479,7261,15941,8680,0
8480,7320,3416,-3904,0
8481,2409,16964,14555,0
8482,4650,18968,14318,0
8483,2970,2046,-924,0
8484,7335,15909,8574,0
8485,1479,14578,13099,0
8486,3384,19549,16165,0
8487,8857,6719,-2138,0
8488,8244,16960,8716,0
8489,7933,18560,10627,0
8490,5132,16598,11466,0
8491,9862,16624,6762,0
8492,5397,7411,2014,0
8493,7641,9074,1433,0
8494,7236,11352,4116,0
8495,5118,16003,10885,0
8496,2234,10223,7989,0
8497,2120,13718,11598,0
8498,967,2315,1348,0
8499,7156,18276,11120,0
8500,570,9936,9366,0
8501,9532,14767,5235,0
8502,7423,7466,43,0
8503,1322,16185,14863,0
8504,1831,6090,4259,0
8505,5656,5240,-416,0
8506,4955,17795,12840,0
8507,5384,15910,10526,0
8508,2661,3446,785,0
8509,9943,4346,-5597,0
8510,4711,13411,8700,0
8511,2887,17469,14582,0
8512,5592,8749,3157,0
8513,5400,5142,-258,0
8514,4093,17070,12977,0
8515,755,15187,14432,0
8516,8759,8087,-672,0
8517,951,16635,15684,0
8518,4033,16807,12774,0
8519,2306,11197,8891,0
8520,949,13271,12322,0
8521,1620,18187,16567,0
8522,6310,15724,9414,0
8523,1735,10261,8526,0
8524,9186,14479,5293,0
8525,9789,16804,7015,0
8526,9538,13333,3795,0
8527,8863,13827,4964,0
8528,7197,10600,3403,0
8529,42,12932,12890,0
8530,5995,17648,11653,0
8531,3424,13040,9616,0
8532,1166,17127,15961,0
8533,3136,13473,10337,0
8534,8262,17709,9447,0
8535,1553,2206,653,0
8536,281,10696,10415,0
8537,5305,14714,9409,0
8538,4086,2440,-1646,0
8539,5912,10147,4235,0
8540,2719,17267,14548,0
8541,9356,9746,390,0
8542,5231,6136,905,0
8543,9947,12446,2499,0
8544,8539,13331,4792,0
8545,6732,14188,7456,0
8546,8211,6819,-1392,0
8547,4154,9069,4915,0
8548,5616,13769,8153,0
8549,6776,19420,12644,0
8550,740,6560,5820,0
8551,4900,13853,8953,0
8552,1658,11459,9801,0
8553,4238,4629,391,0
8554,2140,12657,10517,0
8555,4376,6314,1938,0
8556,1516,19840,18324,0
8557,2168,9662,7494,0
8558,2926,18754,15828,0
8559,3239,8629,5390,0
8560,9868,12324,2456,0
8561,6275,18558,12283,0
8562,4146,17494,13348,0
8563,2699,7692,4993,0
8564,7200,10218,3018,0
8565,2820,12746,9926,0
8566,6162,16372,10210,0
8567,22,13631,13609,0
8568,5948,2472,-3476,0
8569,8009,15599,7590,0
8570,7229,5872,-1357,0
8571,5338,11573,6235,0
8572,3631,14691,11060,0
8573,3693,12482,8789,0
8574,9389,5753,-4276,1
8575,5320,2833,-2487,0
8576,662,6928,6266,0
8577,5809,9645,3836,0
8578,8822,7816,-1006,0
8579,3800,18124,14324,0
8580,1655,8256,6601,0
8581,4522,19764,15242,0
8582,4769,11549,6780,0
8583,13715,16062,1589,1
8584,3698,10635,6937,0
8585,7699,10940,3241,0
8586,1389,3401,2012,0
